Address	ID	Name	Photos
"28.459536, -81.557604"	1273	"12162-12180,  Montalcino Circle,  Windermere,  Orange County,  Florida,  United States,  34786"	https://s3.amazonaws.com/prettyearthimages/newImage1273.JPG
"40.645078, -73.789493"	1274	"Van Wyck Expressway,  John F. Kennedy International Airport,  Jamaica,  Queens,  Queens County,  New York,  United States,  11430"	https://s3.amazonaws.com/prettyearthimages/newImage1274.JPG
"38.487829, -109.679743"	1277	"Potash Road,  Moab,  San Juan County,  Utah,  United States,  84532"	https://s3.amazonaws.com/prettyearthimages/newImage1277.JPG
"48.848278, 2.357944"	1280	"15-17,  Quai Saint-Bernard,  Paris,  Paris,  Île-de-France,  France,  75005"	https://s3.amazonaws.com/prettyearthimages/newImage1280.JPG
"38.710119, -77.319911"	1282	"4478,  Occoquan View Court,  Woodbridge,  Coles,  Prince William County,  Virginia,  United States,  22192"	https://s3.amazonaws.com/prettyearthimages/newImage1282.JPG
"25.786646, -80.15316"	1285	"1,  Flagler Memorial Is,  Miami Beach,  Miami-Dade County,  Florida,  United States,  33139"	https://s3.amazonaws.com/prettyearthimages/newImage1285.JPG
"43.734846, 7.425299"	1286	"Quai Rainier 1er,  La Condamine,  Monaco,  Monaco,  98000"	https://s3.amazonaws.com/prettyearthimages/newImage1286.JPG
"25.68895, -80.170772"	1287	"670,  Curtiswood Drive,  Key Biscayne,  Miami-Dade County,  Florida,  United States,  33149"	https://s3.amazonaws.com/prettyearthimages/newImage1287.JPG
"-15.847397, -47.793596"	1289	"Sh São Bartolomeu/ Condomínio Quintas da Alvorada II,  Paranoá,  Brasilia,  Brasilia,  Federal District,  Brazil"	https://s3.amazonaws.com/prettyearthimages/newImage1289.JPG
"25.780404, -80.368958"	1290	"Northwest 107th Avenue,  Miami,  Miami-Dade County,  Florida,  United States,  33172"	https://s3.amazonaws.com/prettyearthimages/newImage1290.JPG
"43.89963, -124.128702"	1292	"83570,  Siuslaw National Forest,  U.S. 101,  Florence,  Lane County,  Oregon,  United States,  97439"	https://s3.amazonaws.com/prettyearthimages/newImage1292.JPG
"51.508386, -0.163223"	1293	"Unnamed Road,  London,  London,  Greater London,  United Kingdom,  W2 2UH"	https://s3.amazonaws.com/prettyearthimages/newImage1293.JPG
"52.358318, -2.905637"	1297	"A4113,  Craven Arms,  Herefordshire,  United Kingdom,  SY7"	https://s3.amazonaws.com/prettyearthimages/newImage1297.JPG
"33.898442, -115.936386"	1298	"Pinto Basin Road,  Joshua Tree National Park,  Riverside County,  California,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1298.JPG
"50.066606, 8.727629"	1300	"A661,  Frankfurt am Main Süd,  Offenbach,  Darmstadt,  Hesse,  Germany,  60599"	https://s3.amazonaws.com/prettyearthimages/newImage1300.JPG
"52.039415, -2.770135"	1301	"B4349,  Hereford,  Herefordshire,  United Kingdom,  HR2 9SH"	https://s3.amazonaws.com/prettyearthimages/newImage1301.JPG
"52.101296, 4.379092"	1302	"26,  Zijdesingel,  Leidschendam,  Leidschendam-Voorburg,  South Holland,  The Netherlands,  2261 CA"	https://s3.amazonaws.com/prettyearthimages/newImage1302.JPG
"54.368, 10.235318"	1308	"998,  Bokenkoppel,  Heikendorf,  Schleswig-Holstein,  Germany,  24226"	https://s3.amazonaws.com/prettyearthimages/newImage1308.JPG
"52.081021, 4.323466"	1309	"Den Haag, Centraal Station Busplatform,  The Hague Center,  The Hague,  The Hague,  South Holland,  The Netherlands,  2595"	https://s3.amazonaws.com/prettyearthimages/newImage1309.JPG
"31.179721, 35.480757"	1312	"65,  Al Karak,  Jordan"	https://s3.amazonaws.com/prettyearthimages/newImage1312.JPG
"50.410713, 13.335257"	1316	"17,  Kadaň,  Kadaň 1,  Chomutov District,  Ústí nad Labem Region,  Czech Republic,  432 01"	https://s3.amazonaws.com/prettyearthimages/newImage1316.JPG
"28.480866, -81.273852"	1317	"5619,  Nerissa Lane,  Orlando,  Orange County,  Florida,  United States,  32822"	https://s3.amazonaws.com/prettyearthimages/newImage1317.JPG
"1.90835, -157.432194"	1323	Kiribati	https://s3.amazonaws.com/prettyearthimages/newImage1323.JPG
"1.932369, -157.487812"	1324	Kiribati	https://s3.amazonaws.com/prettyearthimages/newImage1324.JPG
"26.249473, 50.573668"	1325	"Loop Flyover,  Sea Front,  Manama,  Bahrain"	https://s3.amazonaws.com/prettyearthimages/newImage1325.JPG
"51.911648, 4.206583"	1326	"133,  Europoort,  Moezelweg,  Botlek,  Europoort Rotterdam,  Government of Rotterdam,  South Holland,  The Netherlands,  3198"	https://s3.amazonaws.com/prettyearthimages/newImage1326.JPG
"37.006632, -110.722446"	1329	"Indn Route 16,  Tonalea,  Coconino County,  Arizona,  United States,  86044"	https://s3.amazonaws.com/prettyearthimages/newImage1329.JPG
"43.076065, -79.071336"	1332	"Goat Island Road,  Niagara Falls,  Niagara County,  New York,  United States,  14303"	https://s3.amazonaws.com/prettyearthimages/newImage1332.JPG
"-11.824027, 131.828561"	1336	"Northern Territory,  Australia"	https://s3.amazonaws.com/prettyearthimages/newImage1336.JPG
"27.789645, 86.775444"	1337	"Lukla - Everest Base Camp Trekking Route,  Chheplung,  Lukla,  Chaurikharka,  Sagarmatha,  Eastern Region,  Nepal,  56000"	https://s3.amazonaws.com/prettyearthimages/newImage1337.JPG
"-0.370973, -91.548408"	1338	"Galapagos,  Ecuador"	https://s3.amazonaws.com/prettyearthimages/newImage1338.JPG
"31.521932, 84.19345"	1341	"Zhongba,  Rikaze,  Xizang (Tibet),  China"	https://s3.amazonaws.com/prettyearthimages/newImage1341.JPG
"29.022111, 97.530852"	1342	"Zayu,  Nyingchi,  Xizang (Tibet),  China"	https://s3.amazonaws.com/prettyearthimages/newImage1342.JPG
"20.80314, -13.233114"	1343	"Atar,  Adrar,  Mauritania"	https://s3.amazonaws.com/prettyearthimages/newImage1343.JPG
"37.608897, 38.488268"	1345	"Yemişli Köyü Yolu,  Yemişli,  Şanlıurfa Merkez,  Sanliurfa,  Turkey"	https://s3.amazonaws.com/prettyearthimages/newImage1345.JPG
"45.720302, 5.076441"	1348	"Rue du Danemark,  Lyon-Saint Exupéry Airport,  Colombier-Saugnieu,  Rhône,  Rhone-Alpes,  France,  69125"	https://s3.amazonaws.com/prettyearthimages/newImage1348.JPG
"38.486796, -109.685644"	1349	"Potash Road,  Moab,  San Juan County,  Utah,  United States,  84532"	https://s3.amazonaws.com/prettyearthimages/newImage1349.JPG
"43.734786, 7.423193"	1350	"1,  Route de la Piscine,  Monaco,  Monaco,  98000"	https://s3.amazonaws.com/prettyearthimages/newImage1350.JPG
"1.913014, -157.50825"	1351	"Line Islands,  Kiribati"	https://s3.amazonaws.com/prettyearthimages/newImage1351.JPG
"40.106232, 116.646126"	1352	"Tiedong Road,  Shunyi,  Beijing,  Beijing,  China,  101300"	https://s3.amazonaws.com/prettyearthimages/newImage1352.JPG
"52.228043, -2.795345"	1353	"B4529,  Leominster,  Herefordshire,  United Kingdom,  HR6"	https://s3.amazonaws.com/prettyearthimages/newImage1353.JPG
"37.530101, 38.600062"	1354	"Gazibey Köyü Yolu,  Şanlıurfa Merkez,  Sanliurfa,  Turkey"	https://s3.amazonaws.com/prettyearthimages/newImage1354.JPG
"37.442277, 37.7745"	1355	"Aşağıkaravaiz Köyü Yolu,  Aşağıkaravaiz,  Araban,  Gaziantep Province,  Turkey"	https://s3.amazonaws.com/prettyearthimages/newImage1355.JPG
"37.11605, 37.617269"	1356	"Adana-Şanlıurfa Otoyolu,  Nizip,  Gaziantep Province,  Turkey"	https://s3.amazonaws.com/prettyearthimages/newImage1356.JPG
"25.237165, 55.176751"	1358	"The World Islands,  Dubai,  Dubai,  United Arab Emirates"	https://s3.amazonaws.com/prettyearthimages/newImage1358.JPG
"27.746758, -82.626366"	1359	"2385,  West Bay Isle Drive Southeast,  Tropical Shores,  St. Petersburg,  Pinellas County,  Florida,  United States,  33705"	https://s3.amazonaws.com/prettyearthimages/newImage1359.JPG
"38.334251, -75.085716"	1363	"208,  North Philadelphia Avenue,  Ocean City,  10, Ocean City,  Worcester County,  Maryland,  United States,  21842"	https://s3.amazonaws.com/prettyearthimages/newImage1363.JPG
"18.566939, -72.349624"	1364	"Unnamed Road,  La Saline,  La Saline,  Port-au-Prince,  Ouest,  Haiti"	https://s3.amazonaws.com/prettyearthimages/newImage1364.JPG
"53.53211, 9.945913"	1368	"19,  Tollerortweg,  Kleiner Grasbrook,  Hamburg-Mitte,  Hamburg,  Hamburg,  Germany,  20457"	https://s3.amazonaws.com/prettyearthimages/newImage1368.JPG
"34.031345, -118.435001"	1369	"Christopher Columbus Transcontinental Highway,  Mar Vista,  Los Angeles,  Los Angeles County,  California,  United States,  90064"	https://s3.amazonaws.com/prettyearthimages/newImage1369.JPG
"39.200193, -0.242461"	1370	"Carrer Tirades,  Cullera,  Valencia,  Valencian Community,  Spain"	https://s3.amazonaws.com/prettyearthimages/newImage1370.JPG
"39.200039, -0.240841"	1371	"Carrer Tirades,  Cullera,  Valencia,  Valencian Community,  Spain"	https://s3.amazonaws.com/prettyearthimages/newImage1371.JPG
"32.675813, -111.961318"	1373	"Indn Route 42,  Pinal County,  Arizona,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1373.JPG
"-26.209861, 28.026977"	1374	"53,  Western Boulevard,  City West,  Johannesburg,  Johannesburg,  City of Johannesburg Metropolitan Municipality,  Gauteng,  South Africa,  2092"	https://s3.amazonaws.com/prettyearthimages/newImage1374.JPG
"32.939017, -111.884457"	1375	"West Miller Road,  Casa Grande,  Pinal County,  Arizona,  United States,  85193"	https://s3.amazonaws.com/prettyearthimages/newImage1375.JPG
"32.641977, -111.56908"	1377	"26700-26798,  11 Mile Corner Road,  Eloy,  Pinal County,  Arizona,  United States,  85131"	https://s3.amazonaws.com/prettyearthimages/newImage1377.JPG
"26.392898, -80.152345"	1378	"4885,  Hunters Way,  Boca Raton,  Palm Beach County,  Florida,  United States,  33434"	https://s3.amazonaws.com/prettyearthimages/newImage1378.JPG
"32.433242, -111.524888"	1381	"Unnamed Road,  Marana,  Pima County,  Arizona,  United States,  85653"	https://s3.amazonaws.com/prettyearthimages/newImage1381.JPG
"42.313988, 19.101208"	1383	"M-2,  Skadar Lake National Park,  Podgorica,  Montenegro"	https://s3.amazonaws.com/prettyearthimages/newImage1383.JPG
"-33.856829, 151.214679"	1385	"2A,  Macquarie Street,  Sydney,  New South Wales,  Australia,  2000"	https://s3.amazonaws.com/prettyearthimages/newImage1385.JPG
"-25.344772, 131.038441"	1388	"State Route 4,  Ayers Rock,  Northern Territory,  Australia,  0872"	https://s3.amazonaws.com/prettyearthimages/newImage1388.JPG
"25.914864, 51.634809"	1393	"Rashid Street,  Ras Laffan Industrial City,  Ad-Daẖirah,  Al Khor,  Qatar"	https://s3.amazonaws.com/prettyearthimages/newImage1393.JPG
"25.919853, 51.579931"	1394	"Unnamed Road,  Ras Laffan Industrial City,  Ad-Daẖirah,  Al Khor,  Qatar"	https://s3.amazonaws.com/prettyearthimages/newImage1394.JPG
"34.185234, -117.414429"	1396	"3830,  Quartzite Lane,  San Bernardino,  San Bernardino County,  California,  United States,  92407"	https://s3.amazonaws.com/prettyearthimages/newImage1396.JPG
"52.112541, 21.080312"	1397	"Muchomora,  Ursynów,  Warsaw,  Warszawa,  Masovian Voivodeship,  Poland,  02-973"	https://s3.amazonaws.com/prettyearthimages/newImage1397.JPG
"52.126002, 21.057189"	1398	"Kretonowa,  Ursynów,  Warsaw,  Warszawa,  Masovian Voivodeship,  Poland,  02-835"	https://s3.amazonaws.com/prettyearthimages/newImage1398.JPG
"33.912283, -118.17858"	1399	"Glenn Anderson Freeway,  Paramount,  Los Angeles County,  California,  United States,  90723"	https://s3.amazonaws.com/prettyearthimages/newImage1399.JPG
"48.619037, -1.541508"	1400	"Belmontel,  Mont Saint-Michel,  Manche,  Lower Normandy,  France,  50170"	https://s3.amazonaws.com/prettyearthimages/newImage1400.JPG
"48.88303, -1.826482"	1402	"De Chausey,  Granville,  Manche,  Lower Normandy,  France"	https://s3.amazonaws.com/prettyearthimages/newImage1402.JPG
"48.971565, -2.125688"	1403	The Minquiers	https://s3.amazonaws.com/prettyearthimages/newImage1403.JPG
"46.99188, -2.28477"	1406	"Unnamed Road,  L'Épine, Vendée,  Vendee,  Pays de la Loire,  France,  85740"	https://s3.amazonaws.com/prettyearthimages/newImage1406.JPG
"46.726438, -2.344186"	1407	"Rue de la Galiote,  Île d'Yeu,  Vendee,  Pays de la Loire,  France,  85350"	https://s3.amazonaws.com/prettyearthimages/newImage1407.JPG
"46.165883, -1.232271"	1408	"Viaduc Président Christian Morch,  La Rochelle,  Charente-Maritime,  Poitou-Charentes,  France,  17000"	https://s3.amazonaws.com/prettyearthimages/newImage1408.JPG
"46.106771, -1.129993"	1409	"Chemin Ostréïcole,  Angoulins,  Charente-Maritime,  Poitou-Charentes,  France,  17690"	https://s3.amazonaws.com/prettyearthimages/newImage1409.JPG
"49.918399, -6.311675"	1413	"7,  Strand,  Isles of Scilly,  Isles of Scilly,  United Kingdom,  TR21 0PT"	https://s3.amazonaws.com/prettyearthimages/newImage1413.JPG
"49.894132, -6.339785"	1414	"Old Lane,  Isles of Scilly,  Isles of Scilly,  United Kingdom,  TR22 0PL"	https://s3.amazonaws.com/prettyearthimages/newImage1414.JPG
"48.861467, 2.333723"	1416	"1S,  Place du Carrousel,  Paris,  Paris,  Île-de-France,  France,  75001"	https://s3.amazonaws.com/prettyearthimages/newImage1416.JPG
"41.891438, -87.611117"	1417	"North Streeter Drive,  Central,  Chicago,  Cook County,  Illinois,  United States,  60611"	https://s3.amazonaws.com/prettyearthimages/newImage1417.JPG
"41.884863, -87.613252"	1418	"South Harbor Drive,  Loop,  Cook County,  Illinois,  United States,  60601"	https://s3.amazonaws.com/prettyearthimages/newImage1418.JPG
"41.963367, -87.637961"	1419	"West Montrose Drive,  North Side,  Chicago,  Cook County,  Illinois,  United States,  60640"	https://s3.amazonaws.com/prettyearthimages/newImage1419.JPG
"40.750482, -73.993743"	1420	"Penn Station,  Midtown,  Manhattan,  New York,  New York County,  New York,  United States,  10119"	https://s3.amazonaws.com/prettyearthimages/newImage1420.JPG
"50.039356, 8.563777"	1421	"335,  Frankfurt Airport,  Flughafen Frankfurt am Main,  Flughafen,  Frankfurt am Main Süd,  Frankfurt,  Darmstadt,  Hesse,  Germany,  60549"	https://s3.amazonaws.com/prettyearthimages/newImage1421.JPG
"1.725472, -157.210515"	1423	"Line Islands,  Kiribati"	https://s3.amazonaws.com/prettyearthimages/newImage1423.JPG
"26.06138, -173.979428"	1427	"Honolulu County,  Hawaii,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1427.JPG
"28.398092, -178.311689"	1429	"Honolulu County,  Hawaii,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1429.JPG
"21.197406, -157.153995"	1430	"Moomomi Road,  Maunaloa,  Maui County,  Hawaii,  United States,  96770"	https://s3.amazonaws.com/prettyearthimages/newImage1430.JPG
"33.745334, -84.390004"	1432	"Downtown Connector,  Atlanta,  Fulton County,  Georgia,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1432.JPG
"33.757222, -84.40275"	1434	"112,  Northside Drive Northwest,  Vine City,  Atlanta,  Fulton County,  Georgia,  United States,  30313"	https://s3.amazonaws.com/prettyearthimages/newImage1434.JPG
"-16.328076, -71.63964"	1435	"Unnamed Road,  Arequipa,  Arequipa,  Arequipa,  Peru"	https://s3.amazonaws.com/prettyearthimages/newImage1435.JPG
"-16.278063, -71.729221"	1436	"Sendero a Volcan Nicholson,  Arequipa,  Arequipa,  Peru"	https://s3.amazonaws.com/prettyearthimages/newImage1436.JPG
"-16.235545, -71.778231"	1437	"539,  Arequipa,  Arequipa,  Peru"	https://s3.amazonaws.com/prettyearthimages/newImage1437.JPG
"19.096782, 72.870413"	1438	"3,  Sahar Cargo Road,  Sahar Village,  Andheri East,  Mumbai,  Mumbai Suburban,  Maharashtra,  India,  400099"	https://s3.amazonaws.com/prettyearthimages/newImage1438.JPG
"34.144443, -118.830142"	1440	"2592,  Oakshore Drive,  Westlake Village,  Ventura County,  California,  United States,  91361"	https://s3.amazonaws.com/prettyearthimages/newImage1440.JPG
"25.053247, 46.998846"	1443	"40,  Riyadh,  Riyadh Province,  Saudi Arabia,  13821"	https://s3.amazonaws.com/prettyearthimages/newImage1443.JPG
"-21.519547, 25.676315"	1444	"A14,  Orapa,  Central,  Botswana"	https://s3.amazonaws.com/prettyearthimages/newImage1444.JPG
"47.176037, 12.695003"	1446	"Mooserbodenstraße,  Kaprun,  Kaprun,  Zell am See District,  Salzburg,  Austria,  5710"	https://s3.amazonaws.com/prettyearthimages/newImage1446.JPG
"48.112286, -88.624574"	1447	"Greenstone Ridge Trail,  Isle Royale National Park,  Houghton,  Keweenaw County,  Michigan,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1447.JPG
"40.494873, -76.081352"	1448	"601-639,  Schoolhouse Road,  Bernville,  Upper Bern,  Berks County,  Pennsylvania,  United States,  19506"	https://s3.amazonaws.com/prettyearthimages/newImage1448.JPG
"48.86209, 2.325261"	1449	"60,  Quai des Tuileries,  Paris,  Paris,  Île-de-France,  France,  75001"	https://s3.amazonaws.com/prettyearthimages/newImage1449.JPG
"48.856041, 2.315243"	1450	"79,  Rue de Varenne,  Paris,  Paris,  Île-de-France,  France,  75007"	https://s3.amazonaws.com/prettyearthimages/newImage1450.JPG
"48.846832, 2.340735"	1451	"2-6,  Rue Gay-Lussac,  Paris,  Paris,  Île-de-France,  France,  75005"	https://s3.amazonaws.com/prettyearthimages/newImage1451.JPG
"52.10119, 5.342209"	1456	"Trekerweg,  Leusden,  Leusden,  Utrecht,  The Netherlands,  3832"	https://s3.amazonaws.com/prettyearthimages/newImage1456.JPG
"52.156431, 5.390419"	1457	"5,  Zevenhuizen,  Stadskern,  Amersfoort,  Amersfoort,  Utrecht,  The Netherlands,  3811 CW"	https://s3.amazonaws.com/prettyearthimages/newImage1457.JPG
"61.173468, -149.987937"	1463	"5000,  Ted Stevens Anchorage International Airport,  West International Airport Road,  Spenard,  Anchorage,  Anchorage,  Alaska,  United States,  99502"	https://s3.amazonaws.com/prettyearthimages/newImage1463.JPG
"50.038423, 8.563929"	1464	"335,  Frankfurt Airport,  Flughafen Frankfurt am Main,  Flughafen,  Frankfurt am Main Süd,  Frankfurt,  Darmstadt,  Hesse,  Germany,  60549"	https://s3.amazonaws.com/prettyearthimages/newImage1464.JPG
"32.466141, 11.990215"	1466	"An Nuqat al Khams,  Libya"	https://s3.amazonaws.com/prettyearthimages/newImage1466.JPG
"32.112095, 11.878452"	1468	"Al Jabal al Gharbi,  Libya"	https://s3.amazonaws.com/prettyearthimages/newImage1468.JPG
"55.953981, -3.041486"	1470	"10,  Balcarres Road,  Musselburgh,  Musselburgh,  East Lothian,  United Kingdom,  EH21 7SG"	https://s3.amazonaws.com/prettyearthimages/newImage1470.JPG
"55.950656, -3.067058"	1471	"3,  Promenade,  Musselburgh,  Musselburgh,  East Lothian,  United Kingdom,  EH21"	https://s3.amazonaws.com/prettyearthimages/newImage1471.JPG
"40.91605, 17.067934"	1472	"Viale Montechiuso,  Conversano,  Bari,  Apulia,  Italy,  70014"	https://s3.amazonaws.com/prettyearthimages/newImage1472.JPG
"40.964911, 17.053742"	1474	"Viale Calafame,  Conversano,  Bari,  Apulia,  Italy,  70014"	https://s3.amazonaws.com/prettyearthimages/newImage1474.JPG
"51.856303, -2.679921"	1475	"Talybont Lane,  Ross-on-Wye,  Herefordshire,  United Kingdom,  HR9 6DR"	https://s3.amazonaws.com/prettyearthimages/newImage1475.JPG
"51.868932, -2.680307"	1476	"5,  Llanwrithy,  Llangrove,  Ross-on-Wye,  Herefordshire,  United Kingdom,  HR9 6EP"	https://s3.amazonaws.com/prettyearthimages/newImage1476.JPG
"51.850472, -2.688718"	1477	"Talybont Lane,  Ross-on-Wye,  Herefordshire,  United Kingdom,  HR9 6DR"	https://s3.amazonaws.com/prettyearthimages/newImage1477.JPG
"34.710212, -92.272225"	1478	"Unnamed Road,  Little Rock,  Big Rock,  Pulaski County,  Arkansas,  United States,  72206"	https://s3.amazonaws.com/prettyearthimages/newImage1478.JPG
"19.413052, -99.043358"	1484	"48,  33,  Maravillas,  Ciudad Nezahualcóyotl,  State of Mexico,  Mexico,  57410"	https://s3.amazonaws.com/prettyearthimages/newImage1484.JPG
"19.426239, -99.04192"	1485	"95,  1a. Avenida,  Estado de México,  Ciudad Nezahualcóyotl,  State of Mexico,  Mexico,  57210"	https://s3.amazonaws.com/prettyearthimages/newImage1485.JPG
"19.496688, -99.024073"	1487	"Día,  Estrella de Oriente,  Ecatepec,  State of Mexico,  Mexico"	https://s3.amazonaws.com/prettyearthimages/newImage1487.JPG
"19.494924, -99.013896"	1488	"México 57D,  Mexico City,  Ecatepec,  State of Mexico,  Mexico"	https://s3.amazonaws.com/prettyearthimages/newImage1488.JPG
"19.493316, -99.164057"	1490	"719,  Pte. 134,  Industrial Vallejo,  Azcapotzalco,  Mexico City,  Federal District,  Mexico,  02300"	https://s3.amazonaws.com/prettyearthimages/newImage1490.JPG
"19.500203, -99.163976"	1491	"Nte. 59,  Industrial Vallejo,  Azcapotzalco,  Mexico City,  Federal District,  Mexico,  02300"	https://s3.amazonaws.com/prettyearthimages/newImage1491.JPG
"29.606527, -98.584201"	1492	"17910,  West Ih 10,  Far North Central,  San Antonio,  Bexar County,  Texas,  United States,  78257"	https://s3.amazonaws.com/prettyearthimages/newImage1492.JPG
"34.596951, 69.297211"	1494	"Unnamed Road,  Deh Sabz,  Shakar Dara,  Kabul,  Afghanistan"	https://s3.amazonaws.com/prettyearthimages/newImage1494.JPG
"35.296472, 25.742691"	1495	"Eparchiaki Odos Agiou Nikolaou - Vrouchas,  Agios Nikolaos,  Agios Nikolaos,  Lasithi,  Crete,  Crete,  Greece,  720 53"	https://s3.amazonaws.com/prettyearthimages/newImage1495.JPG
"35.280025, 25.736906"	1496	"Akti Olountos,  Agios Nikolaos,  Agios Nikolaos,  Lasithi,  Crete,  Crete,  Greece,  720 53"	https://s3.amazonaws.com/prettyearthimages/newImage1496.JPG
"35.204071, 25.724219"	1498	"42,  Eparchiaki Odos Agiou Nikolaou - Vrouchas,  Agios Nikolaos,  Agios Nikolaos,  Agios Nikolaos,  Lasithi,  Crete,  Crete,  Greece,  721 00"	https://s3.amazonaws.com/prettyearthimages/newImage1498.JPG
"40.415652, -3.703396"	1500	"6,  Calle de Carretas,  Madrid,  Madrid,  Community of Madrid,  Spain,  28012"	https://s3.amazonaws.com/prettyearthimages/newImage1500.JPG
"40.978225, -4.119599"	1501	"A-601,  Segovia,  Segovia,  Castile and León,  Spain,  40196"	https://s3.amazonaws.com/prettyearthimages/newImage1501.JPG
"40.980203, -4.162582"	1502	"Camino de la Lastrilla,  Segovia,  Segovia,  Castile and León,  Spain,  40196"	https://s3.amazonaws.com/prettyearthimages/newImage1502.JPG
"48.866839, 2.310347"	1505	"3,  Avenue du Général Eisenhower,  Paris,  Paris,  Île-de-France,  France,  75008"	https://s3.amazonaws.com/prettyearthimages/newImage1505.JPG
"-23.643369, -68.318921"	1506	"B-385,  San Pedro de Atacama,  El Loa,  Antofagasta Region,  Chile"	https://s3.amazonaws.com/prettyearthimages/newImage1506.JPG
"47.263648, -122.36357"	1508	"1750,  Marine View Drive,  Northeast Tacoma,  Tacoma,  Pierce County,  Washington,  United States,  98422"	https://s3.amazonaws.com/prettyearthimages/newImage1508.JPG
"47.602792, -122.340685"	1509	"Seattle Ferry Terminal,  Seattle,  King County,  Washington,  United States,  98104"	https://s3.amazonaws.com/prettyearthimages/newImage1509.JPG
"47.628163, -122.391827"	1510	"2601,  West Marina Place,  Seattle,  King County,  Washington,  United States,  98199"	https://s3.amazonaws.com/prettyearthimages/newImage1510.JPG
"29.119748, 0.022799"	1511	"N51,  Adrar,  Algeria"	https://s3.amazonaws.com/prettyearthimages/newImage1511.JPG
"43.735403, 7.426372"	1512	"Quai l'Hirondelle,  Monte Carlo,  Monaco,  Monaco"	https://s3.amazonaws.com/prettyearthimages/newImage1512.JPG
"34.160668, -118.682744"	1514	"5464,  Hobson Court,  Calabasas,  Los Angeles County,  California,  United States,  91302"	https://s3.amazonaws.com/prettyearthimages/newImage1514.JPG
"37.199664, 15.191689"	1515	"Pontile Esterno (040/220),  Syracuse,  Sicily,  Italy"	https://s3.amazonaws.com/prettyearthimages/newImage1515.JPG
"36.081473, -115.137611"	1516	"6075,  McCarran International Airport,  Spencer Street,  Las Vegas,  Clark County,  Nevada,  United States,  89119"	https://s3.amazonaws.com/prettyearthimages/newImage1516.JPG
"36.06877, -115.27173"	1517	"8329,  West Sunset Road,  Las Vegas,  Clark County,  Nevada,  United States,  89113"	https://s3.amazonaws.com/prettyearthimages/newImage1517.JPG
"36.022551, -115.174785"	1518	"9151-9175,  South Las Vegas Boulevard,  Las Vegas,  Clark County,  Nevada,  United States,  89123"	https://s3.amazonaws.com/prettyearthimages/newImage1518.JPG
"42.523827, -100.09162"	1519	"Unnamed Road,  Johnstown,  Johnstown,  Brown County,  Nebraska,  United States,  69214"	https://s3.amazonaws.com/prettyearthimages/newImage1519.JPG
"40.447406, -112.229237"	1521	"Oak Canyon Road,  Cedar Valley,  Utah County,  Utah,  United States,  84013"	https://s3.amazonaws.com/prettyearthimages/newImage1521.JPG
"52.171119, 5.129424"	1523	"Bert Bospad,  Westbroek,  The Netherlands"	https://s3.amazonaws.com/prettyearthimages/newImage1523.JPG
"52.169372, 5.12326"	1525	"Bert Bospad,  Westbroek,  The Netherlands"	https://s3.amazonaws.com/prettyearthimages/newImage1525.JPG
"-50.06259, -68.454665"	1526	"Ruta Nacional 288,  Corpen Aike Department,  Santa Cruz Province, Argentina,  Argentina"	https://s3.amazonaws.com/prettyearthimages/newImage1526.JPG
"-50.063857, -68.451875"	1527	"Ruta Nacional 288,  Corpen Aike Department,  Santa Cruz Province, Argentina,  Argentina"	https://s3.amazonaws.com/prettyearthimages/newImage1527.JPG
"40.763353, -112.639637"	1528	"Unnamed Road,  Dugway,  Tooele County,  Utah,  United States,  84022"	https://s3.amazonaws.com/prettyearthimages/newImage1528.JPG
"40.765791, -112.608159"	1529	"Unnamed Road,  Tooele County,  Utah,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1529.JPG
"37.210867, -7.471838"	1530	"N125-6,  Faro District,  Portugal,  8950"	https://s3.amazonaws.com/prettyearthimages/newImage1530.JPG
"37.209038, -7.470084"	1531	"N125-6,  Faro District,  Portugal,  8950"	https://s3.amazonaws.com/prettyearthimages/newImage1531.JPG
"37.214576, -7.349045"	1534	"Pista Vía Verde Litoral,  Ayamonte,  Huelva,  Andalusia,  Spain,  21400"	https://s3.amazonaws.com/prettyearthimages/newImage1534.JPG
"37.205335, -7.442456"	1537	"Castro Marim,  Castro Marim Municipality,  Faro District,  Portugal"	https://s3.amazonaws.com/prettyearthimages/newImage1537.JPG
"37.57945, -6.300412"	1538	"SE-530,  Aznalcóllar,  Sevilla,  Andalusia,  Spain,  41870"	https://s3.amazonaws.com/prettyearthimages/newImage1538.JPG
"37.572818, -6.271487"	1539	"SE-530,  Aznalcóllar,  Sevilla,  Andalusia,  Spain,  41870"	https://s3.amazonaws.com/prettyearthimages/newImage1539.JPG
"37.115784, -7.62704"	1540	"107K,  Estrada das 4 Águas,  Tavira,  Tavira Municipality,  Faro District,  Portugal,  8800"	https://s3.amazonaws.com/prettyearthimages/newImage1540.JPG
"-2.01215, 114.594499"	1541	"Petak Puti,  Timpah,  Kapuas,  Central Borneo,  Indonesia"	https://s3.amazonaws.com/prettyearthimages/newImage1541.JPG
